"lncRNAs","GNCoding","Genes","GPCoding","miRNAs"
"ENSG00000130600","H19","ENSG00000138411","HECW2","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000148218","ALAD","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000128710","HOXD10","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000168542","COL3A1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000179841","AKAP5","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000157470","FAM81A","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000175662","TOM1L2","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000165029","ABCA1","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000109819","PPARGC1A","hsa-miR-130a-3p,hsa-miR-138-5p"
"ENSG00000130600","H19","ENSG00000119508","NR4A3","hsa-miR-370-3p,hsa-miR-138-5p,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000176444","CLK2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000104783","KCNN4","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000146021","KLHL3","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000104635","SLC39A14","hsa-miR-138-5p"
"ENSG00000130600","H19","ENSG00000111252","SH2B3","hsa-miR-138-5p"
"ENSG00000130600","H19","ENSG00000138796","HADH","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000135114","OASL","hsa-miR-370-3p"
"ENSG00000130600","H19","ENSG00000063176","SPHK2","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000138180","CEP55","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000134871","COL4A2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000168077","SCARA3","hsa-miR-130a-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000049759","NEDD4L","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000115902","SLC1A4","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000130164","LDLR","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000152661","GJA1","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000123094","RASSF8","hsa-miR-107,hsa-miR-138-5p,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000225614","ZNF469","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000134901","POGLUT2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000109099","PMP22","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000108001","EBF3","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000213047","DENND1B","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000169184","MN1","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000115112","TFCP2L1","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000024526","DEPDC1","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000116991","SIPA1L2","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000108846","ABCC3","hsa-miR-130a-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000145703","IQGAP2","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000092421","SEMA6A","hsa-miR-107,hsa-miR-138-5p,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000135540","NHSL1","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000136828","RALGPS1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000168575","SLC20A2","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000125430","HS3ST3B1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000125347","IRF1","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000071054","MAP4K4","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000204291","COL15A1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000155974","GRIP1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-370-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000243646","IL10RB","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000100644","HIF1A","hsa-miR-138-5p"
"ENSG00000130600","H19","ENSG00000176697","BDNF","hsa-miR-107,hsa-miR-103a-3p"
"ENSG00000130600","H19","ENSG00000153707","PTPRD","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000145386","CCNA2","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000130600","H19","ENSG00000151090","THRB","hsa-miR-138-5p"
"ENSG00000130600","H19","ENSG00000163624","CDS1","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000118971","CCND2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000068650","ATP11A","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000196632","WNK3","hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666"
"ENSG00000130600","H19","ENSG00000196628","TCF4","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-4295,hsa-miR-130a-3p,hsa-miR-138-5p,hsa-miR-454-3p,hsa-miR-130b-3p,hsa-miR-3666,hsa-miR-29a-3p"
"ENSG00000130600","H19","ENSG00000028137","TNFRSF1B","hsa-miR-130a-3p,hsa-miR-454-3p,hsa-miR-130b-3p"
"ENSG00000196295","GARS1-DT","ENSG00000168542","COL3A1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000176444","CLK2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000146592","CREB5","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000109189","USP46","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000134871","COL4A2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000155380","SLC16A1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000167702","KIFC2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000182752","PAPPA","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000130635","COL5A1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000175445","LPL","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000138759","FRAS1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000198720","ANKRD13B","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000197822","OCLN","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000204262","COL5A2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000112715","VEGFA","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000122884","P4HA1","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000164056","SPRY1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000087303","NID2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000110987","BCL7A","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000198846","TOX","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000118503","TNFAIP3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000103855","CD276","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000151693","ASAP2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000117385","P3H1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000170775","GPR37","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000087494","PTHLH","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000143028","SYPL2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000101057","MYBL2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000134013","LOXL2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000113161","HMGCR","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000165813","CCDC186","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000187605","TET3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000130508","PXDN","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000123219","CENPK","hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000144677","CTDSPL","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000167703","SLC43A2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000105971","CAV2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000090104","RGS1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000157514","TSC22D3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000169031","COL4A3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000108821","COL1A1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000137992","DBT","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000149925","ALDOA","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000134215","VAV3","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000221978","CCNL2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000204291","COL15A1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000196628","TCF4","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000133466","C1QTNF6","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000106484","MEST","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000187678","SPRY4","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000183049","CAMK1D","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000134901","POGLUT2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000163694","RBM47","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000243646","IL10RB","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000139597","N4BP2L1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000159388","BTG2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000140511","HAPLN3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000074527","NTN4","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000136378","ADAMTS7","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000213047","DENND1B","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000146067","FAM193B","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000135074","ADAM19","hsa-miR-29b-3p"
"ENSG00000196295","GARS1-DT","ENSG00000152409","JMY","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000183688","RFLNB","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000069493","CLEC2D","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000196123","KIAA0895L","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000196839","ADA","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000071054","MAP4K4","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000163430","FSTL1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000113140","SPARC","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000077044","DGKD","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000134504","KCTD1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000196083","IL1RAP","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000125430","HS3ST3B1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000104267","CA2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000168487","BMP1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000112182","BACH2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000099284","MACROH2A2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000114573","ATP6V1A","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000170542","SERPINB9","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000133247","KMT5C","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000136828","RALGPS1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000148848","ADAM12","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000115657","ABCB6","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000155974","GRIP1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000166974","MAPRE2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000187498","COL4A1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000166833","NAV2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000145332","KLHL8","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000120875","DUSP4","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000118971","CCND2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000197959","DNM3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000136960","ENPP2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000172986","GXYLT2","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000205268","PDE7A","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000174306","ZHX3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000138180","CEP55","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000143622","RIT1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000109099","PMP22","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000153707","PTPRD","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000143153","ATP1B1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000038295","TLL1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000141622","RNF165","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000179841","AKAP5","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000172985","SH3RF3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000173402","DAG1","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000108773","KAT2A","hsa-miR-122-5p"
"ENSG00000196295","GARS1-DT","ENSG00000188153","COL4A5","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000225614","ZNF469","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000113083","LOX","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000119866","BCL11A","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000183496","MEX3B","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000081052","COL4A4","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000196295","GARS1-DT","ENSG00000107864","CPEB3","hsa-miR-29c-3p,hsa-miR-29b-3p,hsa-miR-29a-3p"
"ENSG00000197989","SNHG12","ENSG00000122592","HOXA7","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000165029","ABCA1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000174032","SLC25A30","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000130962","PRRG1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000105327","BBC3","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000038427","VCAN","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000163872","YEATS2","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000115339","GALNT3","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000072682","P4HA2","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000198815","FOXJ3","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000138134","STAMBPL1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000078401","EDN1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000105971","CAV2","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000187605","TET3","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000099250","NRP1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000162772","ATF3","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000166833","NAV2","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000110092","CCND1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000118971","CCND2","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000162522","KIAA1522","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000100644","HIF1A","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000055163","CYFIP2","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000125166","GOT2","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000068366","ACSL4","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000136235","GPNMB","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000182985","CADM1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000189043","NDUFA4","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000113657","DPYSL3","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000185989","RASA3","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000198948","MFAP3L","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000126821","SGPP1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000119669","IRF2BPL","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000136111","TBC1D4","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000163624","CDS1","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000157600","TMEM164","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000054654","SYNE2","hsa-miR-494-3p"
"ENSG00000197989","SNHG12","ENSG00000122884","P4HA1","hsa-miR-494-3p"
"ENSG00000203875","SNHG5","ENSG00000182752","PAPPA","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000060237","WNK1","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000143061","IGSF3","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000115339","GALNT3","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000066382","MPPED2","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000159388","BTG2","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000172216","CEBPB","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000135919","SERPINE2","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000109436","TBC1D9","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000153317","ASAP1","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000136153","LMO7","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000198793","MTOR","hsa-miR-421"
"ENSG00000203875","SNHG5","ENSG00000169021","UQCRFS1","hsa-miR-421"
